code_entreprise|code_etablissement|departement|ville|nom_etablissement|code_naf
021520390|00010|13|MARSEILLE 1|47 RUE DE LA PALUD MLLE|8110Z
021520408|00010|13|AIX EN PROVENCE|PARC VAN LOO|8110Z
021520424|00017|13|MARSEILLE 4|COPRO LES BOMBINETTES|8110Z
021520432|00010|13|AIX EN PROVENCE|BEL ORMEAU|8110Z
021520465|00010|13|MARSEILLE 4|LES NOUVEAUX CHARTREUX|8110Z
021520523|00016|13|VITROLLES|COPRO RES HERME|8110Z
021520549|00011|13|SAINT REMY DE PROVENCE|ST CLERG|8110Z
021520564|00010|13|AIX EN PROVENCE|COPRO LA PARADE|8110Z
021520580|00016|13|SALON DE PROVENCE|LES LAVANDES|8110Z
021520630|00019|13|MARSEILLE 11|GROGNARDE 68|8110Z
021520655|00016|13|MARSEILLE 11|COPRO LA GROGNARDE BT B|8110Z
021520663|00010|13|MARSEILLE 12|LE MONTAIGNE|8110Z
021520671|00013|13|ALLAUCH|COPRO PLATANES|8110Z
021520721|00016|13|SALON DE PROVENCE|LES HIRONDELLES II|8110Z
021520747|00011|13|MARSEILLE 8|COPRO ROY D ESPAGNE TOUR 97|8110Z
021520754|00017|13|AIX EN PROVENCE|COPRO RES LES MOULINS DE PROVENCE|8110Z
021520762|00010|13|MARSEILLE 8|COPRO LE GEORGES SAND|8110Z
021520770|00013|13|ARLES|COPRO LE PANORAMIQUE|8110Z
021520788|00015|13|ARLES|COPRO SAINT GILLES|8110Z
021520796|00018|13|ARLES|COPRO LES ALPILLES|8110Z
021520804|00010|13|MARSEILLE 8|GROTTE ROLAND|8110Z
021520812|00013|13|MARSEILLE 8|52 ALLEE GRANADOS TOUR 8C|8110Z
021520820|00016|13|MARSEILLE 9|COPRO JARDIN DES ESPERIDES|8110Z
021520838|00018|13|SALON DE PROVENCE|COPRO 31 43 61 RUE PIERRE PAUL|8110Z
021520846|00011|13|SALON DE PROVENCE|COPRO GUYNEMER BAT A|8110Z
021520895|00018|13|MARSEILLE 10|25 BD BONIFAY|8110Z
021520911|00013|13|MARSEILLE 10|COPRO 122 AV MIREILLE LAUZE|8110Z
021520937|00018|13|MARSEILLE 2|16 BD DE PARIS|8110Z
021520945|00011|13|MARSEILLE 9|COPRO L ARMANDIERE|8110Z
021520960|00010|13|MARSEILLE 14|LES RAMILLES|8110Z
021521026|00019|13|ARLES|COPRO SOULEIADO AV HONGRIE ENT 2 GARES|8110Z
021521067|00013|13|MARSEILLE 2|23 AV ST JEAN MLLE|8110Z
021521075|00016|13|MARSEILLE 9|COPROPRIETE COLLINE SAINT JOSEPH|8110Z
021521091|00013|13|MARSEILLE 6|COPRO LE PARC BRETEUIL|8110Z
021521117|00016|13|AIX EN PROVENCE|CHATEAU DOUBLE AIX|8110Z
021521141|00016|13|MARSEILLE 8|LE CENTURION 8 10 R FARGES|8110Z
021521208|00013|13|CASSIS|COPRO DU PARC CHARENE|8110Z
021521224|00010|13|ARLES|COPRO LES LAVANDIS|8110Z
021521232|00013|13|MARTIGUES|LA PASTORALE G2|8110Z
021521265|00013|13|LA CIOTAT|COPRO LA BAIE DES ANGES|8110Z
021521273|00017|13|MARSEILLE 7|LES CATALANS PLAGE|8110Z
021521299|00012|13|MARSEILLE 5|77 RUE CHATEAU PAYAN MLLE|8110Z
021521331|00013|13|MARSEILLE 8|COPRO STE SUISSE ASS GLES VIE|8110Z
021521349|00015|13|MARSEILLE 15|COPRO LA RADE|8110Z
021521372|00017|13|MARSEILLE 13|COPRO CENTRE COMMERCIAL LES CEDRES|8110Z
021521380|00010|13|MARSEILLE 9|COPRO VALBOIS|8110Z
021521455|00010|13|VITROLLES|COPRO LES ORMEAUX|8110Z
021521489|00019|13|AIX EN PROVENCE|COPRO LA FARIGOULE|8110Z
021521539|00011|13|MARSEILLE 1|COPRO 20 RUE COLBERT|8110Z
021521547|00014|13|MARSEILLE 8|LES CHENES|8110Z
021521554|00010|13|AIX EN PROVENCE|LA MARGERIDE AIX|8110Z
021521588|00018|13|MARSEILLE 6|113 RUE J MOULET MLLE|8110Z
021521612|00016|13|MARSEILLE 2|13 13 B QU JOLIETTE|8110Z
021521620|00019|13|MARSEILLE 9|MIDIGLIANI|8110Z
021521638|00011|13|MARSEILLE 13|LES OLIVARELLES 1|8110Z
021521646|00014|13|AIX EN PROVENCE|COPRO LES HAUTS DU PIGONNET|8110Z
021521661|00013|13|LA CIOTAT|COPRO CAP LIOUQUET|8110Z
021521695|00011|13|MARSEILLE 9|LA CLAIRIERE|8110Z
021521711|00016|13|MARSEILLE 9|RESIDENCE SOLVERT|8110Z
021521737|00011|13|AUBAGNE|COPRO LE GRAND CEDRE|8110Z
021521745|00014|13|TARASCON|COPRO CLOS DES ROMARINS|8110Z
021521778|00015|13|MARSEILLE 1|29 BD ATHENES IER|8110Z
021521794|00012|13|MARSEILLE 15|LAVIE|8110Z
021521851|00010|13|MARSEILLE 9|COPRO CENTRE CIAL ROY D ESPAGNE|8110Z
021521935|00011|13|ROGNAC|MOUTTET|8110Z
021521943|00015|13|MARSEILLE 6|16 RUE EDOUARD DE LANGLADE|8110Z
021521950|00010|13|AIX EN PROVENCE|COPROPRIETE LES POMEGUES|8110Z
021521984|00019|13|MARSEILLE 12|COPRO CLOS DES ORFEUILLES|8110Z
021522008|00016|13|SAINT VICTORET|COPRO L HORIZON|8110Z
021522057|00021|13|MARSEILLE 13|PARADE COLLECTIVE|8110Z
021522065|00016|13|MARSEILLE 10|RES CAPELETTE|8110Z
021522073|00010|13|MARSEILLE 2|COPRO 2 4 6 RUE MERY|8110Z
021522081|00013|13|MARSEILLE 2|COPRO 55 BD SCHUMANN|8110Z
021522115|00019|13|MARSEILLE 4|COPRO RESIDENCE SAINT BRUNO|8110Z
021522123|00013|13|AIX EN PROVENCE|LE LIGOURES|8110Z
021522131|00016|13|MARSEILLE 12|COPRO LES ERABLES|8110Z
021522149|00018|13|AIX EN PROVENCE|COPRO CTRE COMMERCIAL N 2|8110Z
021522156|00013|13|MARSEILLE 8|LE COMMODORE|8110Z
021522172|00010|13|MARSEILLE 6|46 RUE ST JACQUES|8110Z
021522180|00013|13|MARSEILLE 8|8 10 RUE FLORAC|8110Z
021522206|00016|13|MARSEILLE 12|COPRO LE RONSARD|8110Z
021522248|00018|13|MARSEILLE 4|122 BD DE LA LIBERATION|8110Z
021522305|00016|13|AIX EN PROVENCE|RUE FONTAINE D ARGENT|8110Z
021522347|00018|13|MARSEILLE 8|COPRO ISPAHAN|8110Z
021522362|00017|13|GIGNAC LA NERTHE|CARREFOUR GIGNAC|8110Z
021522388|00012|13|MARSEILLE 11|COPRO DOMAINE ST JEAN|8110Z
021522438|00015|13|AUBAGNE|LES COQUIERES AUBAGNE|8110Z
021522461|00017|13|MARSEILLE 3|18 BD DE PARIS|8110Z
021522487|00012|13|MARSEILLE 4|PARC OLIVETTES|8110Z
021522560|00016|13|AIX EN PROVENCE|COPRO SAINT DONAT|8110Z
021522578|00018|13|MARTIGUES|COPRO LES IFS|8110Z
021522594|00015|13|MARSEILLE 5|LE SAMOURAI|8110Z
021522602|00016|13|AIX EN PROVENCE|COPRO LE MARIGNAN|8110Z
021522651|00013|13|SAINTES-MARIES-DE-LA-MER   |IMPERIAUX 5 STES MARIES|8110Z
021522701|00016|13|MARSEILLE 6|COPRO 9 ET 13 RUE BEL AIR|8110Z
021522735|00014|13|MARSEILLE 1|SYND COPRO RESIDENCE CDT MAGE|8110Z
021522750|00013|13|MARSEILLE 5|7 BD DAVID OLMER MLLE|8110Z
021522800|00016|13|MARSEILLE 5|LE GALINAT|8110Z
021522941|00018|13|MARSEILLE 10|COPRO SUPER PLATANES|8110Z
021522966|00015|13|MIRAMAS|COPRO L ESPIGUETTE|8110Z
021522982|00012|13|MARSEILLE 8|COPRO LA SOLINEE|8110Z
021523030|00019|13|AIX EN PROVENCE|LULI PARC MOZART|8110Z
021523048|00011|13|AIX EN PROVENCE|FAURE PARC MOZART|8110Z
021523055|00016|13|AIX EN PROVENCE|RAVEL PARC MOZART|8110Z
021523063|00010|13|AIX EN PROVENCE|DEBUSSY PARC MOZART|8110Z
021523071|00013|13|AIX EN PROVENCE|RAMEAU PARC MOZART|8110Z
021523089|00015|13|AIX EN PROVENCE|MILHAUD PARC MOZART|8110Z
021523097|00018|13|AIX EN PROVENCE|BERLIOZ PARC MOZART|8110Z
021523105|00019|13|AIX EN PROVENCE|COUPERIN PARC MOZART|8110Z
021523121|00016|13|MARSEILLE 1|COPRO 24 RUE PARADIS|8110Z
021523154|00017|13|ARLES|VACCARES|8110Z
021523188|00015|13|MEYRARGUES|UNION DES COPROS DU GRAND VALLAT|8110Z
021523212|00013|13|ARLES|COPRO LES PLATANES|8110Z
021523238|00018|13|SALON DE PROVENCE|LES PINS LES LUCIOLES|8110Z
021523253|00017|13|MARSEILLE 10|COPRO LES CAMPANULES|8110Z
021523261|00010|13|AIX EN PROVENCE|COPRO ZUP 116|8110Z
021523287|00015|13|MARSEILLE 13|LES OLIVARELLES 2|8110Z
021523303|00010|13|MARSEILLE 4|16 RUE DE SORGUES MLLE|8110Z
021523337|00018|13|MARSEILLE 10|COPRO JARDIN FLORE SERINGAS|8110Z
021523386|00015|13|MARSEILLE 4|30 RUE MARX DORMOY MLLE|8110Z
021523402|00010|13|MARSEILLE 5|18 RUE CURIE|8110Z
021523410|00013|13|MARSEILLE 9|COPRO LE SEMIRAMIS|8110Z
021523477|00012|13|MARSEILLE 9|COPRO PARC BERGER GALATEE|8110Z
021523485|00015|13|LA CIOTAT|PORT ST JEAN CIOTAT|8110Z
021523519|00011|13|SAUSSET LES PINS|COPRO LES AMPHORES|8110Z
021523527|00014|13|MARSEILLE 12|COPRO RESIDENCE FLEURIS|8110Z
021523543|00011|13|AIX EN PROVENCE|COPRO RESIDENCE GAUGUIN|8110Z
021523576|00011|13|MARSEILLE 4|4 BD SAKAKINI|8110Z
021523600|00019|13|MARTIGUES|COPRO LA SOURCE|8110Z
021523659|00015|13|AUBAGNE|AV DU 8 MAI AUBAGNE|8110Z
021523667|00018|13|ROGNAC|COPRO LE MONTAIGNE|8110Z
021523758|00015|13|MARSEILLE 7|16 RUE DE LA CROIX|8110Z
021523766|00018|13|MARSEILLE 7|14 RUE DE LA CROIX|8110Z
021523790|00018|13|MARSEILLE 5|14 RUE DU CAMAS MLLE|8110Z
021523808|00018|13|SAINT CHAMAS|COPRO LE MARCEAU|8110Z
021523832|00018|13|MARSEILLE 9|COPRO 151 BD P CLAUDEL|8110Z
021523865|00018|13|MARSEILLE 10|COPRO LE NICOLAS 2|8110Z
021523873|00012|13|MARSEILLE 2|2 RUE LA LOGE MLLE|8110Z
021523956|00015|13|SALON DE PROVENCE|LE FLAMMAND|8110Z
021523972|00012|13|AUBAGNE|COPRO AIRE SAINT MICHEL|8110Z
021524012|00016|13|MARSEILLE 8|LES ANTILLES|8110Z
021524020|00019|13|MARSEILLE 1|RESIDENCE ATHENAS|8110Z
021524095|00011|13|ARLES|COPRO LE MIREIO|8110Z
021524152|00010|13|MARSEILLE 9|NOUVELLES ARENES|8110Z
021524178|00015|13|MARSEILLE 14|VERT BELLEVUE|8110Z
021524186|00018|13|MARSEILLE 9|BEL OMBRE|8110Z
021524293|00012|13|MARSEILLE 15|SIFAP BERNABO|8110Z
021524343|00015|13|AIX EN PROVENCE|COPRO LES FLORALIES|8110Z
021524368|00012|13|SEPTEMES LES VALLONS|COPRO LE PRE DE L AUBE|8110Z
021524384|00019|13|ARLES|COPRO ISABELLE|8110Z
021524426|00018|13|MARSEILLE 7|COPRO GARAGE CRINAS|8110Z
021524459|00019|13|MARSEILLE 4|7 RUE DU MONASTERE|8110Z
021524467|00012|13|AIX EN PROVENCE|DAPHNE|8110Z
021524475|00015|13|AIX EN PROVENCE|COPRO 2 BIS AV SAINT JEROME|8110Z
021524483|00019|13|MARSEILLE 11|COPRO PLEIN SUD|8110Z
021524491|00012|13|AUBAGNE|COPRO LE GRAND CANEDEL|8110Z
021524517|00014|13|VITROLLES|COPRO GANAGOBIE VITROLLES|8110Z
021524525|00017|13|MARSEILLE 12|COPRO LES IRIS|8110Z
021524558|00018|13|MARSEILLE 1|R ACADEMIE|8110Z
021524566|00011|13|MARSEILLE 8|LE ROCHAMBEAU|8110Z
021524574|00015|13|MARSEILLE 8|11 RUE BORDE|8110Z
021524590|00011|13|MARSEILLE 10|44 CH VALBARELLE MLLE|8110Z
021524616|00014|13|MARSEILLE 10|COPRO CHANTE PERDRIX|8110Z
021524624|00018|13|MARSEILLE 6|7 RUE EDOUARD DELANGLADE|8110Z
021524665|00011|13|MARSEILLE 7|29 31 BD CORDERIE M|8110Z
021524921|00018|13|MARSEILLE 5|PRO|8110Z
021524947|00013|13|SAINT MITRE LES REMPARTS|ST MITRE|8110Z
021525050|00015|13|MARSEILLE 4|PRO PARC BEAUVOIR EXTENSION|8110Z
021525076|00010|13|MARSEILLE 1|32 RUE ST SAENS MLLE|8110Z
021525126|00013|13|MARSEILLE 8|PARADISSE|8110Z
021525142|00010|13|MARSEILLE 14|GOUNOD|8110Z
021525159|00014|13|MARSEILLE 11|LA MARLENE|8110Z
021525191|00017|13|MARSEILLE 6|10 RUE DRAGON MLLE|8110Z
021525209|00017|13|AIX EN PROVENCE|PRO PETITE CHARTREUSE|8110Z
021525241|00010|13|MARSEILLE 2|117 117B RUE EVECHE|8110Z
021525274|00011|13|MARSEILLE 15|COPRO LE STENDHAL|8110Z
021525282|00014|13|MARSEILLE 7|SAINT JAMES|8110Z
021525316|00010|13|MARSEILLE 6|COPRO 5 RUE FALQUE|8110Z
021525332|00017|13|LA PENNE SUR HUVEAUNE|LE PENELLUS|8110Z
021525340|00010|13|MARSEILLE 1|COPRO 52 RUE DE ROME|8110Z
021525407|00017|13|MARSEILLE 8|LE PRADOR|8110Z
021525423|00014|13|MARSEILLE 14|COPRO VIEUX MOULIN|8110Z
021525449|00019|13|MARSEILLE 7|24 R NEUVE STE CATHERINE|8110Z
021525464|00018|13|MARSEILLE 6|COPRO 11 RUE SAINT JACQUES|8110Z
021525498|00016|13|MARSEILLE 2|119 119B RUE EVECHE|8110Z
021525662|00017|13|MARSEILLE 2|17 A RUE MONTOLIEU|8110Z
021525779|00019|13|MARSEILLE 6|55 AV DU PRADO|8110Z
021525787|00012|13|AIX EN PROVENCE|COPRO CLAIR MATIN|8110Z
021525878|00019|13|MARSEILLE 8|COPRO LES JARDINS DE L ESCURIAL|8110Z
021525886|00012|13|MARSEILLE 8|PRO|8110Z
021525902|00017|13|MARSEILLE 3|SYND COPRO LES HEVEAS MLLE|8110Z
021525944|00019|13|MARSEILLE 8|8 IMP DU GAZ MLLE|8110Z
021526009|00010|13|MARSEILLE 4|COPRO 15 BLD BLANCARDE|8110Z
021526017|00013|13|MARSEILLE 12|LES MAGNOLIAS|8110Z
021526108|00010|13|MARSEILLE 6|COPRO 65 AV CANTINI|8110Z
021526116|00013|13|AIX EN PROVENCE|BALCONS D ENTREMONT AIX|8110Z
021526140|00013|13|AIX EN PROVENCE|2 RUE FREDERIC MISTRAL AIX|8110Z
021526157|00017|13|AIX EN PROVENCE|20 RUE G DE SAPORTA AIX|8110Z
021526231|00010|13|ROGNAC|BEL AIR ROGNAC|8110Z
021526272|00014|13|MARSEILLE 1|35 RUE BIBLIOTHEQUE|8110Z
021526330|00010|13|MARSEILLE 8|PRO|8110Z
021526405|00010|13|MARSEILLE 14|18 32 RUE ST ANDRE|8110Z
021526421|00017|13|ARLES|32 PL GOUNOD ARLES|8110Z
021526546|00011|13|GARDANNE|COPRO ST PIERRE|8110Z
021526579|00012|13|GARDANNE|CLOS DES AIRES GARDANNE|8110Z
021526629|00015|13|MARSEILLE 8|42 RUE STE FAMILLE|8110Z
021526645|00011|13|AIX EN PROVENCE|PRO|8110Z
021526660|00010|13|PLAN DE CUQUES|COPRO CENTRE SUD 2|8110Z
021526678|00012|13|VITROLLES|COPRO SAINT VICTOR|8110Z
021526801|00010|13|MARSEILLE 8|62 74 AV CANTINI|8110Z
021526835|00018|13|MARSEILLE 8|CCIAL BJ PARC ROY ESPAGNE|8110Z
021526843|00012|13|MARSEILLE 11|COPRO LOU PASTRE|8110Z
021526884|00016|13|AUBAGNE|COPRO LE GENERAL|8110Z
021526975|00012|13|MARSEILLE 3|PLEIN SOLEIL|8110Z
021527007|00013|13|MARSEILLE 7|PRO|8110Z
021527122|00010|13|MARSEILLE 3|COPROPRIETE LE MOULIN DE LA VILLETTE|8110Z
021527148|00015|13|AIX EN PROVENCE|COPRO RES DES ALPES|8110Z
021527189|00019|13|ARLES|COPRO MAGALI|8110Z
021527239|00012|13|MARSEILLE 1|COPRO 1 RUE VINCENT SCOTTO|8110Z
021527247|00015|13|SALON DE PROVENCE|COPRO LE VALRIANT|8110Z
021527304|00014|13|MARSEILLE 1|PRO|8110Z
021527312|00017|13|MARSEILLE 4|51 BD DAHDAH|8110Z
021527320|00010|13|MARSEILLE 8|COPRO FLORAC PARC|8110Z
021527338|00012|13|AUBAGNE|COPRO LES MAGNOLIAS|8110Z
021527346|00015|13|SAINTES-MARIES-DE-LA-MER   |COPRO IMPERIAUX 2|8110Z
021527379|00016|13|ARLES|COPRO LA CRAU|8110Z
021527403|00014|13|MARSEILLE 9|ARMORIAL|8110Z
021527460|00014|13|MARSEILLE 13|COPRO LA FLORIDE BT D|8110Z
021527478|00016|13|MARSEILLE 13|COPRO LA FLORIDE BT C|8110Z
021527486|00019|13|MARSEILLE 13|LE FLORIDE BATIMENT B|8110Z
021527494|00013|13|MARSEILLE 9|20 SQ MICHELET|8110Z
021527528|00018|13|AIX EN PROVENCE|LA CARDINALE|8110Z
021527544|00015|13|MARIGNANE|COPRO L AURORE|8110Z
021527551|00010|13|MARSEILLE 6|COPRO 92 RUE SAINT JACQUES|8110Z
021527577|00015|13|MARSEILLE 6|COPRO 46 COURS PIERRE PUGET|8110Z
021527585|00018|13|MARSEILLE 1|COPRO 16 RUE D ANVERS|8110Z
021527593|00012|13|MARSEILLE 12|146 AV 3 LUCS|8110Z
021527601|00013|13|MARSEILLE 7|COPRO CHANTECLER|8110Z
021527668|00012|13|MARSEILLE 9|SUPER VALMONT|8110Z
021527684|00019|13|MARSEILLE 1|COPRO 14 RUE ROTONDE|8110Z
021527734|00012|13|CASSIS|LE CORAIL|8110Z
021527742|00015|13|AIX EN PROVENCE|COPRO TIVOLI AIX|8110Z
021527775|00015|13|MARSEILLE 8|COPRO L AILLAUDE|8110Z
021527783|00019|13|MARSEILLE 1|12 14 RUE FORTIA|8110Z
021527825|00018|13|MARSEILLE 4|COPRO 25 BD CLEMENCEAU|8110Z
021527999|00011|13|SAINTES-MARIES-DE-LA-MER   |VACCARES 2 STES MARIES|8110Z
021528005|00016|13|MARSEILLE 15|VAL PINS|8110Z
021528021|00013|13|MARSEILLE 2|22 RUE LOGE|8110Z
021528070|00010|13|MARSEILLE 8|PRO|8110Z
021528088|00012|13|TARASCON|SYNDIC COPRO RESIDENCE FERRAGES DU COU|8110Z
021528104|00017|13|MARSEILLE 8|VERLAINE BORELY MLLE|8110Z
021528112|00010|13|ROQUEFORT LA BEDOULE|COPROPRIETE LA PLANETE|8110Z
021528138|00015|13|ARLES|LE BEAUDUC|8110Z
021528187|00012|13|MARSEILLE 1|IMM 18 BD GARIBALDI|8110Z
021528229|00012|13|SAINTES-MARIES-DE-LA-MER   |COPRO LES IMPERIAUX 3|8110Z
021528245|00018|13|MARSEILLE 4|28 AV MAL FOCH MLLE|8110Z
021528260|00017|13|AIX EN PROVENCE|3 RUE CHASTEL|8110Z
021528278|00019|13|AIX EN PROVENCE|COPRO LE REAL|8110Z
021528286|00012|13|ARLES|33 RUE ARENE ARLES|8110Z
021528401|00017|13|MARSEILLE 12|LES FIGARETS|8110Z
021528427|00012|13|MARSEILLE 8|540 RUE PARADIS MLLE|8110Z
021528435|00015|13|MARSEILLE 13|COPRO LA VERDONNE|8110Z
021528476|00019|13|MARSEILLE 6|41 43 RUE ST JACQUES MLLE|8110Z
021528492|00016|13|AIX EN PROVENCE|LA TRIUM AIX|8110Z
021528542|00018|13|MARSEILLE 6|COPRO CINQUANTE NEUF|8110Z
021528559|00012|13|MARSEILLE 15|COPRO LA RIGAUDIERE|8110Z
021528690|00015|13|CARNOUX EN PROVENCE|COPRO LE MISTRAL|8110Z
021528708|00015|13|MARSEILLE 9|COPRO VAL DES BOIS|8110Z
021528716|00018|13|MARSEILLE 11|COPROPRIETE LOU PESCAIRE|8110Z
021528773|00019|13|MARSEILLE 13|COPRO RESIDENCE FONDACLE BAT H|8110Z
021528807|00015|13|MARSEILLE 12|LE PRADELLA MLLE|8110Z
021528880|00012|13|MARSEILLE 4|PRO 7 RUE VISITATION|8110Z
021528898|00014|13|MARSEILLE 5|COPRO 7 RUE GEORGE|8110Z
021528914|00019|13|MARSEILLE 10|MONT ST CYR MLLE|8110Z
021528955|00012|13|MARSEILLE 5|2 RUE BRIFFAUT|8110Z
021528963|00016|13|MARSEILLE 8|10 12 BD PERIER|8110Z
021529003|00010|13|SEPTEMES LES VALLONS|COPRO GAVOTTE PEYRET|8110Z
021529011|00013|13|MARTIGUES|LES PLATANES MARTIGUES|8110Z
021529037|00018|13|MARSEILLE 6|SYNDIC COPRO BRETEUIL VAUBAN|8110Z
021529086|00015|13|SALON DE PROVENCE|RUE ST MARTIN|8110Z
021529094|00019|13|MARSEILLE 12|LES MOINEAUX|8110Z
021529110|00013|13|AIX EN PROVENCE|COPRO 5 BD ROY RENE AIX|8110Z
021529144|00012|13|MARSEILLE 8|COPRO QUARANTE RUE FARGES|8110Z
021529151|00017|13|MARSEILLE 5|115 R STE CECILE|8110Z
021529227|00015|13|SEPTEMES LES VALLONS|COPRO LES VALLONS|8110Z
021529243|00012|13|MARSEILLE 5|11 RUE JAUBERT|8110Z
021529276|00012|13|MARSEILLE 1|COPRO 32 BD DE LA LIBERTE|8110Z
021529284|00016|13|MARSEILLE 8|8 10 RUE THIEUX|8110Z
021529318|00012|13|MARSEILLE 12|COPRO 264 TR CH KADDOUZ|8110Z
021529359|00016|13|MARSEILLE 8|101 BD PERIER|8110Z
021529375|00012|13|MARSEILLE 5|32 RUE J MARTIN|8110Z
021529383|00016|13|MARSEILLE 10|COPRO LE VOLUBILIS|8110Z
021529391|00019|13|MARSEILLE 10|COPRO LES CISTES|8110Z
021529409|00019|13|MARSEILLE 10|COPRO LES CLEMATITES|8110Z
021529441|00012|13|MARSEILLE 13|COPRO 130AV COROT|8110Z
021529466|00019|13|SALON DE PROVENCE|LAUNESTI 49|8110Z
021529474|00013|13|AIX EN PROVENCE|COPRO LE ROND POINT|8110Z
021529599|00017|13|MARSEILLE 9|6 SQUARE MICHELET|8110Z
021529607|00018|13|ARLES|LES HARS DU BOURG|8110Z
021529615|00011|13|AIX EN PROVENCE|RESIDENCE PIERRE|8110Z
021529656|00015|13|MARSEILLE 11|219 BD ST LOUP|8110Z
021529680|00015|13|MARSEILLE 10|RES ST JEAN|8110Z
021529698|00017|13|MARSEILLE 14|26 28 BD ARENE|8110Z
021529730|00018|13|MARSEILLE 4|5 RUE DES ORGUES|8110Z
021529755|00015|13|MARSEILLE 6|1 D PARC LACEDEMONE|8110Z
021529847|00010|13|MARSEILLE 3|IMM 8 PL CADENAT|8110Z
021529946|00010|13|MARSEILLE 9|SYND COPRO H TOMASI ROCHEBELLE|8110Z
021530001|00011|13|MARSEILLE 4|134 BD BLANCARDE|8110Z
021530050|00018|13|VITROLLES|COPRO LE SYLVACANE|8110Z
021530142|00013|13|AIX EN PROVENCE|COPRO 24 PLACE DE L ARCHEVECHE|8110Z
021530167|00010|13|MARSEILLE 4|26 RUE EDDANTES|8110Z
021530175|00013|13|MARSEILLE 9|GROUPEMENT CHAUFFAGE|8110Z
021530282|00017|13|SALON DE PROVENCE|COPRO RESIDENCE ST MICHEL|8110Z
021530324|00017|13|MARSEILLE 10|LES EAUX VIVES|8110Z
021531728|00018|13|MARSEILLE 6|15 RUE JULES MOULET|8110Z
021532189|00012|13|MARSEILLE 13|52 56 RUE DE ROUBAIX MLLE|8110Z
021535067|00017|13|TARASCON|COPRO LES CELIBATAIRES|8110Z
021535075|00010|13|MARSEILLE 8|SYND COPRO 22 AV D HAIFA|8110Z
021535083|00014|13|MARSEILLE 8|305 RUE PARADIS|8110Z
021535109|00017|13|AIX EN PROVENCE|COPRO VALCROS|8110Z
021535166|00017|13|VITROLLES|LE DAUDET|8110Z
021535174|00011|13|MARSEILLE 8|COPRO PARC RAPHAEL|8110Z
021535182|00014|13|MARSEILLE 6|6 BOULEVARD ANDRE AUNE|8110Z
021535240|00010|13|AUBAGNE|COPRO 3 RUE LA FRATERNITE|8110Z
021535281|00014|13|MARSEILLE 10|LA TIMONE|8110Z
021535315|00010|13|AIX EN PROVENCE|COPRO 12 RUE ANCIENNE|8110Z
021535372|00011|13|MARSEILLE 1|IMM 5 RUE ESTELLE|8110Z
021535398|00016|13|MARSEILLE 6|19 21 RUE DES BERGERS|8110Z
021535414|00011|13|MARSEILLE 14|COPRO SAINT BARTHELEMY|8110Z
021535448|00019|13|CASSIS|12 AVENUE GANTEAUME|8110Z
021535455|00014|13|MARSEILLE 1|COPRO 23 R D ISOARD|8110Z
021535471|00011|13|SAINT REMY DE PROVENCE|LES GLANIQUES|8110Z
021535521|00013|13|MARSEILLE 5|40 RUE LOCARNO|8110Z
021535596|00015|13|MARSEILLE 8|COPRO 2 RUE HERMENTAIRE|8110Z
021535612|00010|13|MARSEILLE 14|COPRO LES JONQUILLES A1|8110Z
021535620|00013|13|MARSEILLE 2|8 RUE DE LA LOGE|8110Z
021535661|00017|13|ARLES|COPRO LE SAINT PAUL|8110Z
021535703|00017|13|MARSEILLE 5|34 RUE D ISLY MLLE|8110Z
021535786|00012|13|MARSEILLE 1|COPRO 14 BD DUGOMMIER|8110Z
021535794|00016|13|MARSEILLE 1|COPRO 21 RUE BARTHELEMY|8110Z
021535836|00015|13|MARSEILLE 8|COPRO 197 AVENUE PIERRE MENDES FRANCE|8110Z
021535893|00016|13|MARSEILLE 4|COPRO 111 BD DE LA BLANCARDE|8110Z
021535901|00017|13|MARSEILLE 6|COPRO 145 RUE PARADIS|8110Z
021536164|00011|13|MARSEILLE 8|120 122 BD PERIER MLLE|8110Z
021536263|00011|13|MARSEILLE 2|104 BD DES DAMES|8110Z
021536271|00014|13|MARSEILLE 6|LE LODI LAURENT|8110Z
021536297|00019|13|MARSEILLE 2|SYND COPRO 2 4 6 PL CHATEAU JOLY|8110Z
021536313|00014|13|MARSEILLE 13|COPRO 23 TRA BARIELLE BAT C|8110Z
021536396|00019|13|MARSEILLE 8|COPRO 23 BIS BD DE LOUVAIN|8110Z
021536479|00013|13|MARSEILLE 8|LE LORD DUVEEN|8110Z
021536487|00016|13|MARSEILLE 13|COPRO PARC FORER BAT B|8110Z
021536503|00010|13|AIX EN PROVENCE|COPRO RESIDENCE L'EMPYREE|8110Z
021536529|00015|13|SAINTES-MARIES-DE-LA-MER   |COPRO CASINO|8110Z
021536552|00017|13|AIX EN PROVENCE|VILLA SEXTIA AIX|8110Z
021536669|00019|13|AIX EN PROVENCE|COPRO 24 RUE DES CORDELIERS|8110Z
021536735|00018|13|AIX EN PROVENCE|COPRO LES LUCIOLES|8110Z
021536750|00017|13|MARSEILLE 9|COPRO LES DEMEURES DU VAL|8110Z
021536826|00015|13|ARLES|COPRO RUE ALPHONSE DAUDET|8110Z
021536859|00016|13|ARLES|LE QUAI DU RHONE|8110Z
021536867|00019|13|MARSEILLE 4|44 RUE M DORMOY|8110Z
021536875|00012|13|MARSEILLE 4|4 RUE CAPAZZA|8110Z
021536925|00015|13|MARSEILLE 4|PARC BEAUVOIR BATIMENT A|8110Z
